movieId,title,year,genres,imdb_rating,mood
170068,Are We Ok?,2013,Comedy Drama,5.9,Happy
170070,Unutursam Fısılda,2014,Drama,8.6,Emotional
170105,Saattokeikka,2017,Comedy Drama,4.5,Happy
170111,The Puppet Syndrome,2015,Drama,6.0,Emotional
170115,The Strange Case of Wilhelm Reich,2013,Drama,5.7,Emotional
170119,The Shaman,2015,Drama Sci-Fi Thriller,5.7,Emotional
170125,Little Witch Academia: The Enchanted Parade,2015,Action Animation Comedy Fantasy,6.1,Excitement
170127,Samurai X: Trust & Betrayal,1999,Action Adventure Animation Drama Romance,6.6,Excitement
170129,Sleepaway Camp II: Unhappy Campers,1988,Comedy Horror,5.7,Happy
170151,The Party,2017,Comedy,4.9,Happy
170153,The Dinner,2017,Drama Mystery Thriller,6.1,Emotional
170155,Wild Mouse,2017,Comedy Crime Drama,5.6,Happy
170157,The Avenue,2017,Crime Drama,6.4,Curious
170159,The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,2000,Documentary,5.0,Inspired
170163,The Most Fertile Man in Ireland,2000,Comedy,5.3,Happy
170183,Arsenal,2017,Thriller,6.2,Thrilled
170191,2001: A Space Travesty,2000,Comedy Sci-Fi,8.7,Happy
170193,Brink!,1998,Drama,5.0,Emotional
170195,Timecop 2: The Berlin Decision,2003,Action Sci-Fi,7.6,Excitement
170197,A Date for Mad Mary,2016,Drama,5.2,Emotional
170199,Zona hostil,2017,Action Drama War,6.5,Excitement
170201,Jim Norton: Mouthful of Shame,2017,Comedy,4.9,Happy
170203,Epoch: Evolution,2003,Action Sci-Fi Thriller,5.5,Excitement
170205,Epoch,2001,Sci-Fi,6.9,Wonder
170207,Zoology,2016,Drama Fantasy,3.8,Emotional
170209,From Straight A's to XXX,2017,Drama,5.3,Emotional
170211,Snapdragon,1993,Mystery Romance Thriller,6.3,Curious
170213,Wallace & Gromit's Cracking Contraptions,2002,Animation Comedy,5.6,Joy
170215,Slove,2011,Action Thriller,6.3,Excitement
170217,Rad,1986,Children Drama,8.5,Joy
170221,Stray Bullets,2017,Crime Drama Thriller,9.6,Curious
170223,Psycho Cop Returns,1993,Horror,6.0,Thrilled
170225,Psycho Cop,1989,Horror,5.5,Thrilled
170227,Dead Man's Folly,1986,Crime Drama Mystery Thriller,7.5,Curious
170229,My Brother's Keeper,2014,Drama,7.0,Emotional
170233,Gaea Girls,2000,Documentary,7.8,Inspired
170235,The Invisible Guardian,2017,Crime Thriller,5.8,Curious
170237,Haven,2004,Crime Drama,4.1,Curious
170239,Windwalker,1980,Adventure Drama Western,7.4,Excitement
170241,Born in China,2017,Documentary Drama,6.2,Inspired
170245,One Breath,2016,Drama,6.3,Emotional
170247,Population Zero,2016,Crime Mystery Thriller,7.5,Curious
170251,Poodle Springs,1998,Crime,6.3,Curious
170253,Gemini,2017,Thriller,8.7,Thrilled
170255,Junior,2011,Documentary,6.7,Inspired
170259,Lily  & the Snowman,2015,Animation,4.5,Joy
170261,Ma' Rosa,2016,Drama,6.0,Emotional
170263,Trevor Noah: Afraid of the Dark,2017,Comedy,7.7,Happy
170265,The Barbarians,1987,Adventure Fantasy,5.4,Excitement
170267,Kill Squad,1982,Action Drama,6.4,Excitement
170269,Smash Palace,1982,Drama,7.7,Emotional
170271,Icebreaker,2000,Action Adventure Thriller,4.5,Excitement
170273,The Tommyknockers,1993,Horror Sci-Fi,5.8,Thrilled
170275,Jumping Ship,2001,Children Drama,5.5,Joy
170277,Jason and the Argonauts,2000,Action Children Fantasy,6.7,Excitement
170279,Darkman III: Die Darkman Die,1996,Action Sci-Fi Thriller,8.2,Excitement
170281,The Gingerdead Man,2005,Horror,5.1,Thrilled
170283,The Time Shifters,1999,Action Sci-Fi Thriller,6.1,Excitement
170285,Inspector Gadget 2,2003,Action Adventure Children Comedy,6.9,Excitement
170287,Species: The Awakening,2007,Horror Sci-Fi Thriller,6.3,Thrilled
170289,Species III,2004,Action Horror Sci-Fi,6.0,Excitement
170291,Population 436,2006,Drama Horror Mystery Thriller,8.1,Emotional
170293,Lilo & Stitch 2: Stitch has a Glitch,2005,Animation Children Comedy,7.7,Joy
170295,The Stoned Age,1994,Comedy,4.8,Happy
170297,Ultimate Avengers 2,2006,Action Animation Sci-Fi,8.9,Excitement
170299,Totally Awesome,2006,Comedy,5.2,Happy
170301,Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,Comedy,6.0,Happy
170303,The Legend of Billie Jean,1985,Action,5.1,Excitement
170305,The Sandlot 2,2005,Children Comedy,9.2,Joy
170311,Ali & Nino,2016,Drama Romance,7.1,Emotional
170313,Night Cries,2015,Action Western,4.8,Excitement
170315,Thirst,2016,Action Sci-Fi Thriller,6.3,Excitement
170319,The Blue Butterfly,2004,Adventure Children Drama,8.4,Excitement
170323,Madison County,2012,Horror Mystery Thriller,5.5,Thrilled
170329,Cleopatra's Palace: In Search of a Legend,1999,Documentary,9.6,Inspired
170335,Red Water,2003,Action Horror Thriller,6.1,Excitement
170339,Park Road - the Movie,2012,Comedy Drama Mystery,4.4,Happy
170341,Casi treinta,2013,Comedy,7.1,Happy
170345,El Viaje de la Nonna,2008,Comedy,5.0,Happy
170347,The Things of Love,1989,Drama War,5.1,Emotional
170349,"Pulp: a Film About Life, Death & Supermarkets",2014,Documentary,6.1,Inspired
170351,The Russian Game,2007,Comedy,7.5,Happy
170355,Mulholland Dr.,1999,Drama Mystery Romance,7.6,Emotional
170357,Dave Chappelle: The Age of Spin,2017,Comedy,6.8,Happy
170359,David Bowie: The Last Five Years,2017,Documentary,6.6,Inspired
170361,Sami Blood,2016,Drama,6.5,Emotional
170363,Love and Fury,2016,Drama,5.8,Emotional
170365,Blood Rage,1987,Horror,6.2,Thrilled
170367,About The Pink Sky,2012,Drama,7.0,Emotional
170369,The Evil Within,2017,Horror Thriller,6.3,Thrilled
170371,Space Mutiny,1988,Action Adventure Romance Sci-Fi,4.5,Excitement
170377,The Last Laugh,2016,Documentary,7.0,Inspired
170379,25 April,2015,Documentary,6.3,Inspired
170381,The Secret of Evil,2014,Horror Mystery Thriller,4.9,Thrilled
170383,Torn Apart,2006,Drama Romance,7.6,Emotional
170385,Enemies with Benefits,2016,Comedy,5.1,Happy
170389,Going South,2009,Drama,5.9,Emotional
170391,Missing,2008,Fantasy Thriller,4.1,Wonder
170393,The Last Word,2017,Comedy,6.1,Happy
170397,Encounter at Raven's Gate,1988,Drama Fantasy Sci-Fi Thriller,6.8,Emotional
170399,CHiPS,2017,Action Comedy Drama,4.3,Excitement
170401,Table 19,2017,Comedy Drama,7.2,Happy
170403,Going in Style,2017,Comedy,7.5,Happy
170405,Bokeh,2017,Drama Sci-Fi,8.7,Emotional
170407,Alibi.com,2017,Comedy,2.8,Happy
170411,Dave Chappelle: Deep in the Heart of Texas,2017,Comedy,5.0,Happy
170423,All Nighter,2017,Comedy,6.5,Happy
170425,Monsieur & Madame Adelman,2017,Comedy Drama,8.1,Happy
170431,Leave to Remain,2013,Drama,5.4,Emotional
170433,Hercules,1983,Action Fantasy,6.6,Excitement
170435,The Incredible Adventures Of Professor Branestawm,2014,Children Fantasy,5.1,Joy
170437,Memórias Póstumas,2001,Comedy Drama,5.3,Happy
170439,"Didi, o Cupido Trapalhão",2003,Comedy,7.1,Happy
170441,Arirang,2011,Documentary,7.4,Inspired
170443,The Batman Shootings,2012,Documentary,6.1,Inspired
170447,Deidra & Laney Rob a Train,2017,Comedy Crime Drama,6.2,Happy
170449,How to Live in the German Federal Republic,1990,Documentary,7.9,Inspired
170453,Carnage: Swallowing the Past,2017,Comedy Drama,8.7,Happy
170455,Boys of Abu Ghraib,2014,Drama Thriller War,6.5,Emotional
170457,Smoking Guns,2016,Comedy Crime Drama,7.9,Happy
170459,A Flying Jatt,2016,Action Adventure Fantasy,6.7,Excitement
170461,Fog in August,2016,Drama,6.8,Emotional
170469,Shooters,2001,Action Crime Thriller,6.8,Excitement
170473,Confessions of an Eco-Terrorist,2011,Documentary,5.5,Inspired
170477,Atomica,2017,Sci-Fi Thriller,6.7,Wonder
170481,The Most Hated Woman in America,2017,Crime Drama,3.7,Curious
170483,Videograms of a Revolution,1992,Documentary,6.9,Inspired
170485,O Kadhal Kanmani,2015,Children Drama Romance,6.4,Joy
170487,Nayakan,1987,Action Drama,5.1,Excitement
170489,Sidney Hall,2017,Drama,5.5,Emotional
170493,Apex: The Story of the Hypercar,2016,Documentary,4.2,Inspired
170495,Gettin' In,2012,Comedy,5.1,Happy
170497,Vine of the Soul: Encounters with Ayahuasca,2010,Documentary,7.6,Inspired
170501,Bitter Harvest,2017,Drama Romance War,6.1,Emotional
170503,People You May Know,2016,Comedy Drama,8.7,Happy
170505,All You Need is Love,2009,Comedy Drama Romance,7.8,Happy
170507,You Should Meet My Son,2010,Children Comedy,5.9,Joy
170509,Esteros,2016,Comedy Drama Romance,6.1,Happy
170511,Novatos,2015,Drama,6.5,Emotional
170513,Eating Out,2004,Comedy,7.3,Happy
170515,Eating Out 2: Sloppy Seconds,2006,Comedy Romance,6.5,Happy
170517,Eating Out: All You Can Eat,2009,Comedy,4.9,Happy
170519,A Esperança é a Última Que Morre,2015,Comedy,5.7,Happy
170521,Nothing in Return,2015,Drama,6.4,Emotional
170523,Monster Pies,2013,Drama Romance,6.5,Emotional
170525,Mulligans,2008,Drama,6.4,Emotional
170527,Rock Haven,2007,Drama Romance,5.4,Emotional
170529,John Apple Jack,2013,Comedy Romance,5.1,Happy
170531,Triple Crossed,2013,Mystery Thriller,7.7,Curious
170535,Tell No One,2012,Comedy,6.7,Happy
170537,Vengeance: A Love Story,2017,Thriller,6.6,Thrilled
170541,The Amazing Truth About Queen Raquela,2008,Documentary Drama,7.7,Inspired
170543,Princesa,2001,Drama Romance,6.4,Emotional
170545,Pluto,2012,Drama,6.5,Emotional
170549,Turk 182!,1985,Action Comedy Drama,5.7,Excitement
170551,The Quiet Family,1998,Comedy,7.5,Happy
170553,The Warrior's Gate,2016,Action Adventure,3.6,Excitement
170555,The Bar,2017,Comedy Thriller,6.9,Happy
170557,Vulcania,2015,Sci-Fi Thriller,6.9,Wonder
170561,The Flag of Iron,1980,Action Drama,6.3,Excitement
170563,Caprice,2015,Comedy Romance,7.5,Happy
170565,Aurélie Laflamme: Les pieds sur terre,2015,Comedy,6.2,Happy
170567,"Nativity 3: Dude, Where's My Donkey?!",2014,Comedy,6.4,Happy
170575,Deadly Revenge,2013,Thriller,7.7,Thrilled
170577,Those Who Remain,2007,Drama Romance,7.1,Emotional
170579,That's Not Us,2015,Drama,6.4,Emotional
170581,Our Loved Ones,2015,Drama,6.8,Emotional
170583,The Birds II: Land's End,1994,Horror,6.2,Thrilled
170585,Operation Golden Phoenix,1994,Action,6.9,Excitement
170589,Middle Man,2016,Comedy Crime Drama,8.1,Happy
170591,DMB,2000,Comedy,7.4,Happy
170595,My Little Princess,2011,Drama,4.8,Emotional
170597,A Plasticine Crow,1981,Animation,7.8,Joy
170599,Closed Spaces,2008,Comedy Drama,5.6,Happy
170601,RRRrrrr!!!,2004,Comedy,5.0,Happy
170605,Pandora,2016,Action Drama Thriller,8.0,Excitement
170607,Dolphin Lover,2015,Documentary Romance,8.0,Inspired
170609,Song For a Raggy Boy,2003,Drama Romance,8.0,Emotional
170611,The Old Man and the Sea,1999,Animation,4.9,Joy
170613,One Hundredth of a Second,2006,Drama War,7.1,Emotional
170621,The Castle,1994,Drama,6.3,Emotional
170623,Shadowboxing,2005,Action,5.5,Excitement
170625,Miles,2016,Drama,5.6,Emotional
170627,Smurfs: The Lost Village,2017,Adventure Animation Children Comedy,7.8,Excitement
170629,The Discovery,2017,Drama Romance Sci-Fi,4.2,Emotional
170631,Is That a Gun in Your Pocket?,2016,Comedy,4.6,Happy
170635,Rejected,2000,Animation,4.7,Joy
170637,Viceroy's House,2017,Drama,7.1,Emotional
170639,Toward the Terra,1980,Action Adventure Animation Sci-Fi,5.0,Excitement
170643,The Devotion of Suspect X (2017),2017,Mystery Thriller,6.1,Curious
170645,The Zookeeper's Wife,2017,Drama,7.8,Emotional
170649,The Outskirts,1998,Drama,6.5,Emotional
170651,The Children of Iron Gods,1993,Drama,5.9,Emotional
170653,Wild Field,2008,Drama,9.0,Emotional
170655,Yoroi: Samurai zombie,2008,Action Horror,5.6,Excitement
170657,Mud Zombies,2008,Horror,6.1,Thrilled
170659,Murder in Three Acts,1986,Crime Drama Mystery,6.9,Curious
170661,Female Fight Club,2017,Action,6.8,Excitement
170665,Ithaca,2015,Drama,7.0,Emotional
170669,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",2016,Documentary,5.9,Inspired
170673,Louise by the Shore,2016,Animation,5.8,Joy
170683,Senki szigete,2014,Comedy Romance,3.7,Happy
170685,Lone Wolves,2016,Action Sci-Fi,6.1,Excitement
170687,Julie & Jack,2003,Romance Sci-Fi,7.2,Romantic
170691,Eloise,2017,Horror Mystery Thriller,6.1,Thrilled
170693,The Coming Days,2010,Drama Sci-Fi,6.9,Emotional
170697,Gifted,2017,Drama,5.6,Emotional
170699,White Coffin,2016,Action Horror Thriller,6.4,Excitement
170701,Brave Miss World,2013,Documentary,6.7,Inspired
170703,Born to Race: Fast Track,2014,Action,6.9,Excitement
170705,Band of Brothers,2001,Action Drama War,5.0,Excitement
170707,Hornblower: Loyalty,2003,Adventure Drama War,5.0,Excitement
170709,Teen Titans: The Judas Contract,2017,Action Animation Sci-Fi,8.6,Excitement
170711,The Champions,2015,Documentary,7.8,Inspired
170715,Going Under,2004,Drama,8.2,Emotional
170729,Louis C.K. 2017,2017,Comedy,5.7,Happy
170731,De Premier,2016,Thriller,6.3,Thrilled
170733,24,2016,Action Sci-Fi Thriller,6.8,Excitement
170735,X: The Unheard Music,1986,Documentary,7.0,Inspired
170737,Claire,2001,Fantasy,6.1,Wonder
170743,A Place in the World,1992,Action Drama,5.6,Excitement
170747,Habibie & Ainun,2012,Drama,6.8,Emotional
170751,Aftermath,2017,Drama Thriller,6.4,Emotional
170755,Small Town Killers,2017,Comedy Crime,7.9,Happy
170763,Sideways,2009,Comedy Romance,7.1,Happy
170765,Between Two Fires,2010,Drama Romance Thriller,4.4,Emotional
170767,The Making of 'The Bridge on the River Kwai',2000,Documentary,5.7,Inspired
170771,The Recipe,2010,Drama Mystery Romance Thriller,7.4,Emotional
170773,The Baker,2007,Comedy,8.6,Happy
170775,The Secret Scripture,2016,Drama,5.5,Emotional
170777,There Once Was a Dog,1982,Animation Children Comedy,8.5,Joy
170779,The Bigfoot Project,2017,Comedy,7.5,Happy
170781,The Case for Christ,2017,Drama,6.3,Emotional
170785,Spark: A Space Tail,2017,Animation Children,5.4,Joy
170787,"Everything, Everything",2017,Drama Romance,5.5,Emotional
170789,Diary of a Wimpy Kid: The Long Haul,2017,Children Comedy,6.9,Joy
170791,Fight For Space,2016,Documentary,5.8,Inspired
170793,Paint It Black,2016,Drama,8.5,Emotional
170795,Felicity,2017,Drama,6.0,Emotional
170799,Twin Peaks: The Missing Pieces,2014,Crime Drama Thriller,5.8,Curious
170801,Bread of Happiness,2012,Adventure Comedy,7.8,Excitement
170803,We are the tide,2016,Drama Mystery Sci-Fi,5.8,Emotional
170805,Her Love Boils Bathwater,2016,Comedy Drama,4.0,Happy
170807,Dance to Death,2017,Action Fantasy,7.0,Excitement
170809,The Spacewalker,2017,Drama,6.5,Emotional
170811,Night's Tightrope,2016,Drama,6.5,Emotional
170813,Baywatch,2017,Action Comedy,7.3,Excitement
170815,Unforgettable,2017,Thriller,6.6,Thrilled
170817,Snatched,2017,Action Comedy,8.1,Excitement
170819,Replica,2005,Romance Sci-Fi Thriller,8.0,Romantic
170827,The Mummy,2017,Action Adventure Fantasy Horror Thriller,6.8,Excitement
170829,Verschwende deine Jugend,2003,Comedy Drama,4.9,Happy
170831,True True Lie,2006,Comedy Drama Fantasy Romance Thriller,6.5,Happy
170833,The New Swiss Family Robinson,1998,Adventure,6.8,Excitement
170835,From a House on Willow Street,2017,Horror,6.2,Thrilled
170837,Life-Size,2000,Children Comedy Fantasy,6.7,Joy
170841,Diary,2006,Horror Thriller,7.1,Thrilled
170843,Still Life,1997,Documentary,7.9,Inspired
170845,Adama,2015,Animation,9.0,Joy
170849,In Memory of My Father,2005,Comedy Drama,7.8,Happy
170853,1:54,2016,Drama,7.9,Emotional
170855,Bus Driver,2016,Action,6.8,Excitement
170857,"Blood, Sand & Gold",2017,Action,7.4,Excitement
170859,Soldiers Of The Damned,2015,Action Horror Thriller War,6.7,Excitement
170861,Dead West,2016,Crime Drama Horror Thriller,7.3,Curious
170863,The Sweet Life,2016,Comedy Drama Romance,6.0,Happy
170865,Back to the Well: 'Clerks II',2006,Documentary,7.2,Inspired
170867,Dear Diary I Died,2017,Drama,7.1,Emotional
170869,Prison Images,2000,Documentary,6.8,Inspired
170871,Boy Missing,2016,Mystery Thriller,6.2,Curious
170873,Granny O'Grimm's Sleeping Beauty,2008,Animation,4.9,Joy
170875,The Fate of the Furious,2017,Action Crime Drama Thriller,5.2,Excitement
170877,Cezanne and I,2016,Comedy Drama,5.9,Happy
170881,After Porn Ends 2,2017,Documentary,7.3,Inspired
170885,Burning Sands,2017,Drama,6.9,Emotional
170887,Scoop!,2016,Mystery,4.8,Curious
170889,I Am Not Madame Bovary,2016,Comedy Drama,6.3,Happy
170891,The Legend Is Born: Ip Man,2010,Action Drama,8.3,Excitement
170893,Teleios,2017,Sci-Fi,6.4,Wonder
170895,Right Here Right Now,2016,Drama,7.1,Emotional
170897,Sandy Wexler,2017,Comedy,8.3,Happy
170901,Extortion,2017,Adventure Crime Drama,7.6,Excitement
170903,The Swan Princess Christmas,2012,Animation,5.3,Joy
170907,Betting on Zero,2016,Documentary,7.5,Inspired
170913,Here Alone,2016,Drama Horror Sci-Fi Thriller,7.0,Emotional
170917,The Transfiguration,2017,Drama Horror,5.8,Emotional
170919,"Sweet, Sweet Lonely Girl",2016,Drama Horror Thriller,5.2,Emotional
170921,Fantozzi Against the Wind,1980,Comedy,8.1,Happy
170925,The Rift,2016,Horror Sci-Fi Thriller,7.0,Thrilled
170927,Another Evil,2016,Comedy,6.7,Happy
170929,Au Revoir Taipei,2010,Comedy,8.2,Happy
170931,L'allenatore nel pallone,1984,Comedy,3.7,Happy
170937,Win It All,2017,Comedy,4.3,Happy
170939,Captain Underpants: The First Epic Movie,2017,Action Animation Children Comedy,6.3,Excitement
170945,It Comes at Night,2017,Horror Mystery Thriller,5.2,Thrilled
170947,Megan Leavey,2017,Adventure Drama War,5.0,Excitement
170949,My Cousin Rachel,2017,Drama Romance,4.6,Emotional
170951,I Love You Both,2016,Comedy,6.4,Happy
170955,11:55,2016,Crime Drama,4.3,Curious
170957,Cars 3,2017,Adventure Animation Comedy,4.0,Excitement
170959,Maudie,2017,Drama Romance,5.0,Emotional
170961,Resident Evil: Vendetta,2017,Animation Horror,5.8,Joy
170963,A Beginner's Guide to Snuff,2016,Comedy Horror Thriller,6.9,Happy
170965,Secrets of the Summer House,2008,Drama Horror Mystery Thriller,7.8,Emotional
170967,Mad Families,2017,Comedy,5.9,Happy
170969,The False Secrets,2017,Comedy,6.6,Happy
170971,From the Sea to the Land Beyond,2012,Documentary,7.9,Inspired
170973,Boyka: Undisputed IV,2016,Action,6.9,Excitement
170975,The Ten Lives of Titanics the Cat,2007,Action Children Drama Mystery Thriller,4.0,Excitement
170977,The Last Joint Venture,2008,Comedy Crime Drama Mystery,7.9,Happy
170979,Escape,2015,Drama,6.8,Emotional
170983,Hotel E,1992,Animation,7.6,Joy
170985,The Marine 5 Battleground,2017,Action,7.8,Excitement
170987,The Covenant,2017,Horror,8.3,Thrilled
170989,Horror Story,2013,Horror,5.6,Thrilled
170993,Mini's First Time,2006,Comedy Crime Drama,7.8,Happy
170997,Shala,2011,Drama,7.0,Emotional
170999,The Old Crocodile,2005,Animation,7.5,Joy
171001,Lupin the Third: Bye Bye Liberty Crisis,1989,Action Animation Comedy,7.5,Excitement
171003,Rufus,2016,Children Comedy,7.5,Joy
171005,Rufus 2,2017,Children Comedy Fantasy,7.4,Joy
171007,The Book of Henry,2017,Drama,7.5,Emotional
171011,Planet Earth II,2016,Documentary,6.6,Inspired
171013,In This Corner of the World,2016,Animation Drama,5.0,Joy
171017,Perfect Love,1996,Drama Romance,6.4,Emotional
171021,Mars of Destruction,2005,Animation Horror Sci-Fi,5.8,Joy
171023,The Hero,2017,Drama,8.4,Emotional
171025,Sepultura: Under Siege (Live in Barcelona),1991,Documentary,6.4,Inspired
171027,11 Blocks,2015,Action,7.0,Excitement
171031,Citizen Jane: Battle for the City,2016,Documentary,7.6,Inspired
171035,Role Play: Women on Fassbinder,1992,Documentary,6.8,Inspired
171037,Drain the Titanic,2016,Documentary,5.4,Inspired
171039,American Guinea Pig: Bouquet of Guts and Gore,2015,Horror,6.8,Thrilled
171041,Guinea Pig 1: Devil's Experiment,1985,Horror,5.7,Thrilled
171043,Meet the Guilbys,2016,Comedy Drama,6.5,Happy
171045,Holy Tongue,2000,Comedy,7.7,Happy
171047,Kubrick Remembered,2014,Documentary,4.1,Inspired
171049,The Wall,2017,Drama Thriller,6.3,Emotional
171051,Without Evidence,1995,Drama Thriller,8.3,Emotional
171055,My Man Adam,1985,Comedy Crime Thriller,6.2,Happy
171057,True Identity,1991,Comedy,5.8,Happy
171059,Panamerican Machinery,2016,Comedy Drama,6.4,Happy
171061,Diamond Cartel,2017,Action,4.8,Excitement
171063,I 2 soliti idioti,2012,Comedy,6.9,Happy
171067,Korgoth of Barbaria,2006,Animation Comedy Fantasy,5.1,Joy
171069,Raiders of the Living Dead,1986,Horror,4.4,Thrilled
171071,Genocidal Organ,2017,Animation Sci-Fi,4.9,Joy
171075,Nonstop Trouble with the Family,1985,Comedy,6.5,Happy
171083,Afterlov,2016,Comedy Drama,8.8,Happy
171085,The Snare,2017,Horror Thriller,4.6,Thrilled
171087,Chef's Special,2008,Comedy,6.5,Happy
171089,Wizards of the Lost Kingdom,1985,Action Adventure Fantasy,6.2,Excitement
171091,Only For One Night,2016,Drama,7.2,Emotional
171093,Waiting for the Hearse,1985,Comedy,5.5,Happy
171097,Shootfighter 2,1996,Action,5.6,Excitement
171101,TC 2000,1993,Action Sci-Fi,7.0,Excitement
171103,Shootfighter: Fight to the Death,1993,Action,7.2,Excitement
171105,Tiger Claws,1992,Action,4.3,Excitement
171107,Bloodfight,1989,Action,5.7,Excitement
171109,Phoenix Forgotten,2017,Horror Mystery Sci-Fi,5.6,Thrilled
171111,Skins,2017,Comedy Drama,8.3,Happy
171113,The Immortal Life of Henrietta Lacks,2017,Drama,7.5,Emotional
171117,Boiling Point,2017,Documentary,6.8,Inspired
171121,The Movie Hero,2003,Comedy Drama,7.7,Happy
171123,Burn Your Maps,2017,Adventure,8.7,Excitement
171127,The Irresistible Blueberry Farm,2016,Mystery Romance,5.8,Curious
171131,My Way: The Rise and Fall of Silvio Berlusconi,2016,Documentary,8.8,Inspired
171133,Circuitry Man,1990,Action Sci-Fi,6.6,Excitement
171137,Looking for Light: Jane Bown,2014,Documentary,5.2,Inspired
171139,Mord in Eberswalde,2013,Crime Thriller,6.8,Curious
171141,Handsome Devil,2016,Drama,6.9,Emotional
171143,Flatland: The Film,2007,Animation Sci-Fi,4.5,Joy
171145,Flatland²: Sphereland,2012,Animation Sci-Fi,5.4,Joy
171149,Darkened Room,2002,Drama,6.3,Emotional
171155,Lady Blue Shanghai,2010,Drama Mystery,7.3,Emotional
171157,Lowriders,2017,Drama,6.9,Emotional
171159,The Open,2015,Drama Sci-Fi,7.2,Emotional
171165,Hell,2017,Crime Horror Thriller,6.2,Curious
171171,Jedi Junior High,2002,Documentary,5.9,Inspired
171175,George Carlin: Carlin at Carnegie,1982,Comedy Documentary,6.7,Happy
171179,George Carlin: Doin' it Again,1990,Comedy Documentary,5.3,Happy
171181,Carlin on Campus,1984,Comedy Documentary,5.6,Happy
171187,George Carlin: What Am I Doing in New Jersey?,1988,Comedy Documentary,5.6,Happy
171189,Charlie Murphy: I Will Not Apologize,2010,Comedy,6.9,Happy
171191,Frankenweenie,1984,Children Comedy,6.3,Joy
171193,The Dark Tapes,2017,Horror Sci-Fi Thriller,7.4,Thrilled
171201,Mythica: The Godslayer,2016,Fantasy,5.6,Wonder
171203,The Imp,1981,Horror,5.6,Thrilled
171205,Королёв,2007,Drama,5.6,Emotional
171207,Beyond Skyline,2017,Action Sci-Fi,6.8,Excitement
171209,Punching Henry,2017,Comedy,6.1,Happy
171211,Shake! Otis at Monterey,1987,Documentary,6.0,Inspired
171215,Cry Wilderness,1987,Adventure Children Fantasy,5.4,Excitement
171217,They Call Me Macho Woman,1991,Action,6.5,Excitement
171219,Mars and April,2012,Drama Sci-Fi,5.7,Emotional
171221,Isolation,2015,Action Crime Thriller,5.6,Excitement
171223,Supervention,2013,Documentary,4.0,Inspired
171225,Sam Was Here,2016,Horror Mystery Thriller,8.1,Thrilled
171227,How to Be a Latin Lover,2017,Comedy,6.9,Happy
171229,Re-Animated,2006,Children Comedy,7.3,Joy
171231,Ninja Bachelor Party,1991,Comedy,7.1,Happy
171233,The Trip to Spain,2017,Comedy Drama,6.6,Happy
171235,Phobia 2,2009,Horror Thriller,5.7,Thrilled
171237,Laddaland,2011,Horror,8.4,Thrilled
171239,Countdown,2012,Thriller,7.2,Thrilled
171241,Wound,2010,Fantasy Horror Thriller,8.3,Wonder
171243,Malibu Express,1985,Action Adventure Comedy Crime,5.0,Excitement
171245,Picasso Trigger,1988,Action Crime,6.6,Excitement
171247,Savage Beach,1989,Action Thriller,8.5,Excitement
171249,Guns,1990,Action Crime,6.9,Excitement
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",2017,Documentary,4.9,Inspired
171253,Brigsby Bear,2017,Comedy,5.9,Happy
171255,Little Angels,2015,Documentary,8.9,Inspired
171259,Bianca,1984,Comedy Drama,3.7,Happy
171261,Lucas Brothers: On Drugs,2017,Comedy,5.7,Happy
171263,Tramps,2016,Comedy Romance,7.4,Happy
171265,I Am Heath Ledger,2017,Documentary,5.5,Inspired
171267,Krackoon,2010,Comedy Horror,7.8,Happy
171271,"Lewis Black: Red, White & Screwed",2006,Comedy,4.6,Happy
171273,Lewis Black: Old Yeller - Live at the Borgata,2013,Comedy,8.7,Happy
171275,Lewis Black: In God We Rust,2012,Comedy,4.8,Happy
171277,Lewis Black:  Black on Broadway,2004,Comedy,5.9,Happy
171283,Robin Williams: A Night at the Met,1986,Comedy,4.5,Happy
171285,Stewart Lee: Stand-Up Comedian,2005,Comedy,8.0,Happy
171287,Stewart Lee: 90s Comedian,2006,Comedy,5.4,Happy
171289,Katt Williams: Live,2006,Comedy,7.0,Happy
171291,Katt Williams: American Hustle,2007,Comedy,6.2,Happy
171293,Katt Williams: It's Pimpin Pimpin,2008,Comedy,4.8,Happy
171295,Doug Stanhope: Deadbeat Hero,2004,Comedy,6.3,Happy
171297,Doug Stanhope: No Refunds,2007,Comedy,7.1,Happy
171303,Blessing Bell,2003,Comedy Drama,7.2,Happy
171309,Killing Reagan,2016,Drama,5.1,Emotional
171311,The Loner,2016,Action Thriller,7.3,Excitement
171315,Sand Castle,2017,Drama War,5.5,Emotional
171317,In Real Life,2014,Drama Romance,5.5,Emotional
171319,Dual,2013,Drama,5.0,Emotional
171321,Al Capone: Icon,2014,Documentary,6.0,Inspired
171323,Slam,2016,Comedy,7.2,Happy
171327,Mifune: The Last Samurai,2016,Documentary,7.3,Inspired
171329,Cold Harbour,2014,Crime Thriller,6.7,Curious
171333,The Jacksons: An American Dream,1992,Drama,6.8,Emotional
171335,Bill Hicks: It's Just a Ride,1994,Documentary,6.9,Inspired
171337,Moontrap Target Earth,2017,Action Adventure Sci-Fi,8.0,Excitement
