movieId,title,year,genres,imdb_rating
195439,Mass for Shut-Ins,2017,(no genres listed),6.4
195441,Angkor Awakens: A Portrait of Cambodia,2017,Documentary,6.8
195443,Caniba,2017,Documentary,7.3
195445,Almost Perfect,2012,Comedy|Romance,6.5
195447,I'm Not a Rebel,2017,Comedy,9.4
195449,The Network of Freedom,2017,Drama,4.9
195451,Budapest,2018,Comedy,6.6
195453,Derailroaded,2005,Documentary,5.5
195455,White Orchid,2018,Drama|Thriller,7.0
195457,The History of White People in America,1985,Comedy,6.5
195459,The Island,2011,Drama|Mystery|Romance|Thriller,4.0
195461,River Runs Red,2018,Thriller,8.5
195463,In a Relationship,2018,Romance,7.8
195465,Heart of Stone,2016,Drama|Fantasy|Romance,8.1
195467,Soltera Codiciada,2018,Comedy,6.3
195469,The Wandering Image,1920,(no genres listed),5.7
195471,Four Around a Woman,1921,Drama,7.9
195473,Les Invisibles,2019,(no genres listed),7.9
195475,The Address,2014,Documentary,6.3
195477,"For Us, the Living: The Story of Medgar Evers",1982,(no genres listed),6.9
195479,9 Fingers,2018,Crime|Mystery,5.2
195481,Dharma Guns (La Succession Starkov),2011,Drama|Thriller,6.9
195483,Summer '82: When Zappa Came to Sicily,2014,Documentary,8.9
195485,Time Freak,2018,Comedy|Drama|Sci-Fi,7.3
195487,Lez Bomb,2018,Comedy|Drama,5.8
195489,Sadie,2018,Drama,6.7
195491,In Pursuit of Silence,2016,Documentary,6.3
195495,Familia,2005,Drama,7.3
195497,Vice,2018,Comedy|Drama,8.1
195499,Nina,2018,Drama,7.9
195503,Occult,2009,(no genres listed),7.2
195505,Space Probe Taurus,1965,Horror|Sci-Fi,8.3
195507,No Regrets,2001,Comedy|Drama,5.2
195509,Learning to Lie,2003,Comedy|Drama,8.0
195511,Distant Lights,2003,Drama,7.4
195513,Anleitung zur sexuellen Unzufriedenheit,2002,Comedy,8.6
195515,The Ghost of Lord Farquaad,2003,Animation|Children|Comedy|Fantasy|Sci-Fi,4.4
195517,Saint-Jacques... La Mecque,2005,Comedy|Drama,7.8
195519,Back to Gaya,2004,Animation|Fantasy,6.8
195521,About the Looking for and the Finding of Love,2005,Comedy|Drama,7.3
195523,Indivisible,2018,(no genres listed),5.3
195525,She Male Snails,2012,Documentary,8.4
195527,Something Must Break,2014,Drama,8.8
195529,Mushishi: The Shadow That Devours the Sun,2014,Adventure|Animation|Fantasy,3.4
195533,Ophelia,2018,Drama|Romance,5.6
195535,The Padre,2018,Drama,6.5
195537,The Dandelions,2012,Children|Comedy,6.7
195543,Los últimos cristeros,2011,(no genres listed),5.3
195545,Broadway Love,1918,Romance,5.6
195547,The Dallas Connection,1994,Action,7.6
195549,The Monster of Phantom Lake,2006,Comedy|Horror,5.2
195551,Ash Is Purest White,2018,Crime|Drama|Romance,7.2
195553,Unforgiven,2018,Drama,5.8
195555,Shame,1988,Drama,3.5
195559,Wildflower,1991,Drama,6.4
195561,The Hummingbird Project,2018,(no genres listed),5.4
195563,Pas très catholique,1994,Comedy,7.5
195565,Advantage,1977,Drama,8.2
195567,Swiped: Hooking Up in the Digital Age,2018,Documentary,9.3
195573,The Tragedy of Man,2011,Animation|Drama,6.7
195575,Marvel Mon Amour,2002,Documentary,9.5
195577,20 30 40,2004,Drama|Romance,7.3
195581,A Woman Captured,2017,Documentary,6.8
195583,Mosadere,2018,Comedy|Drama,5.1
195585,Eternal Life of Aleksandr Khristoforov,2018,Adventure|Comedy,6.8
195587,Dangerous Encounters of the First Kind,1980,Action|Crime|Thriller,6.7
195589,Last Letter,2018,Drama|Romance,6.8
195591,Patron,2013,Documentary,6.6
195593,Wilbur Falls,1998,Comedy|Drama,4.0
195595,Blue My Mind,2018,Drama|Fantasy,7.1
195597,The Dance of the Paroxysms,1929,Drama,6.0
195601,Shinjuku Swan II,2017,Action,5.2
195603,Shirome,2010,Horror,5.1
195605,Shinjuku Swan,2015,Action|Crime,5.9
195607,Boiler Maker,2008,Drama,5.4
195609,Kingdom of Felony,2008,Drama,5.8
195611,Undeserved,2016,Drama,6.8
195613,Recess: All Growed Down,2003,Animation|Children|Comedy,4.7
195615,Recess: Taking the Fifth Grade,2003,Animation|Children|Comedy,5.2
195617,Recess Christmas: Miracle On Third Street,2001,Animation|Comedy,4.6
195619,Kim Possible Movie: So the Drama,2005,Action|Adventure|Animation|Children|Drama,6.9
195621,Too Wise Wives,1921,Drama,7.1
195623,Ta'ang,2016,Documentary,5.2
195625,Deadly Betrayal,2003,Drama|Romance|Thriller,8.4
195627,Starcrossed,2005,Drama,7.2
195629,Corporal vs. Napoleon,2012,Comedy,7.5
195631,Naa Peru Surya - Naa Illu India,2018,Action|Romance,5.7
195633,"Veritas, Prince of Truth",2007,Adventure|Children|Fantasy,6.3
195635,Did You Wonder Who Fired the Gun?,2017,Documentary,5.4
195637,Three for the Road,1987,Comedy,7.7
195639,The Princess Switch,2018,Comedy|Romance,7.1
195641,Final Recourse,2013,Drama|Thriller,7.0
195643,Darkness Reigns,2017,Horror,7.8
195647,The Ark,2015,Drama,6.6
195649,Quién te cantará,2018,Drama|Mystery,7.6
195651,Balançoires,1896,Documentary,5.6
195653,A Night with Lou Reed,1983,Documentary,6.1
195655,Night on Bald Mountain,1933,Animation,5.8
195659,Vidar the Vampire,2017,Comedy|Fantasy|Horror,7.7
195661,Blue Hole,2012,Fantasy|Horror,6.4
195663,Enter the Devil,1972,Drama|Horror,7.7
195665,Island Zero,2018,Horror,5.4
195667,Elementary My Dear Watson: The Man Behind Sherlock Holmes,2009,(no genres listed),8.4
195669,Coldplay: A Head Full of Dreams,2018,Documentary,5.6
195671,An Elephant Sitting Still,2018,Drama,6.0
195673,Cat Collection's House,2017,Comedy|Drama,7.1
195675,A Crimson Man,2017,Sci-Fi,6.1
195679,By the Will of Chingis Khan,2009,Action|Adventure|Drama|War,6.6
195681,Dear Ex,2018,Comedy|Romance,6.5
195683,Mom and Other Loonies in the Family,2015,Drama,5.7
195685,Başka Semtin Çocukları,2008,Drama,6.5
195687,The Moonstone,1997,Crime|Mystery,5.4
195689,What Still Remains,2018,Drama|Thriller,8.3
195691,A Simple Story,1960,Drama|Romance,5.6
195693,A Lullaby for Men,1977,Children|Drama|Romance,5.5
195695,Rhythm Thief,1994,Drama,7.5
195697,Das Fest des Huhnes,1992,Comedy|Documentary,5.4
195699,"Dunkles, rätselhaftes Österreich",2002,Comedy|Documentary,5.5
195701,All Hallows' Eve 2,2015,(no genres listed),6.4
195703,Valmentaja,2018,Drama,7.1
195705,La permission,2015,Drama,8.9
195707,Relaxer,2018,Comedy|Fantasy,5.8
195709,Slaughterbots,2017,Sci-Fi,6.8
195713,Jonathan,2018,Drama|Sci-Fi,7.8
195715,The House I Live In,1957,Drama,7.0
195717,La palabra de Pablo,2017,Drama|Thriller,6.9
195719,Core of the World,2018,Drama,5.0
195721,Porcupine Lake,2017,Drama|Romance,5.4
195723,96,2018,Action|Romance,7.9
195725,Geetha Govindam,2018,Romance,5.8
195727,Secret Ingredient,2017,Comedy|Drama,7.9
195729,Balcony,2015,Drama,5.1
195731,The Great Buddha Plus,2017,Comedy|Drama,7.1
195733,Trevor Noah: Son of Patricia,2018,Comedy,8.0
195735,The Vampire Doll,1970,Horror,5.5
195739,Speed Kills,2018,Crime|Drama|Thriller,8.2
195741,Seam,2017,Sci-Fi,5.9
195743,Machan,2008,Comedy|Drama,6.4
195745,A Private War,2018,Drama|War,5.7
195747,Le Pont des Arts,2004,Drama,4.0
195749,Trezor,2018,Thriller,6.8
195751,The Sun at Midnight,2016,Adventure|Drama,7.0
195753,King Cohen: The Wild World of Filmmaker Larry Cohen,2017,Documentary,7.7
195755,The Great Buster: A Celebration,2018,Documentary,8.2
195757,The Possession of Hannah Grace,2018,Horror,7.6
195759,"You, Me & the Circus",2012,(no genres listed),7.5
195761,The World Before Your Feet,2018,Documentary,7.3
195763,The Unkindness of Ravens,2016,Drama|Horror,6.7
195765,Clinch,2015,Drama,7.6
195767,Christmas Wedding Planner,2017,Romance,6.3
195769,Mouse,2017,(no genres listed),7.5
195773,Les Flâneries du voyant,2002,(no genres listed),7.8
195775,Du jour au lendemain,2006,Comedy,6.1
195777,Mortal Engines,2018,Sci-Fi,6.6
195779,The Silence of Others,2018,Documentary,4.5
195781,Playing with Dolls: Bloodlust,2016,Horror,4.4
195783,Playing with Dolls: Havoc,2017,Horror|Thriller,6.3
195785,Playing with Dolls,2015,Horror,7.5
195787,Ayka,2018,Drama,6.4
195795,The Blues Accordin' to Lightnin' Hopkins,1969,Documentary,6.1
195797,In Search for Captain Grant,1985,Adventure,7.8
195805,The Price of Success,2017,Comedy|Drama,6.9
195809,Living Room Coffin,2018,Comedy|Drama,9.9
195811,This Is Home: A Refugee Story,2018,Documentary,6.8
195813,Dalya's Other Country,2002,Documentary,5.7
195815,The Storyteller,2002,Drama,6.2
195817,Dating My Mother,2017,Comedy,8.6
195819,Abulele,2015,Adventure|Children|Fantasy,5.7
195821,Grand Unified Theory,2002,(no genres listed),7.2
195823,The Christmas Chronicles,2018,Adventure|Children|Comedy|Fantasy,8.3
195825,The Final Project,2016,Horror|Thriller,7.1
195827,Radio Dreams,2016,Comedy,4.3
195831,Thoroughbred,2016,Thriller,5.0
195835,Riddle Room,2016,Horror,5.6
195837,Wishing Well,2018,(no genres listed),5.3
195839,A Place in Hell,2018,Horror|Thriller,6.5
195841,The Bride's Journey,1997,Comedy,7.9
195843,Couple Therapy for Cheaters,2017,Comedy,6.8
195847,A Christmas Prince: The Royal Wedding,2018,Romance,7.1
195849,Dumplin',2018,Comedy|Drama,8.0
195851,Lady-Like,2017,(no genres listed),4.7
195853,Traveling Companion,1996,Drama,8.0
195855,Death Race 4: Beyond Anarchy,2018,Action,4.1
195859,Terror,1978,Horror,8.1
195861,Just Charlie,2017,Drama,6.5
195863,The Old Man of the Mountain,1933,(no genres listed),5.1
195865,The Christmas Project,2016,(no genres listed),7.6
195867,The Fitzroy,2016,Comedy|Sci-Fi,6.3
195869,The So-Called Caryatids,1984,Documentary,7.4
195871,An Ethics Lesson,2013,Drama|Thriller,5.6
195873,The Fever,2004,Drama,5.1
195875,Ex-Shaman,2018,Documentary,7.6
195877,A Family Tour,2018,Drama,7.9
195879,Make Us Dream,2018,Documentary,4.5
195881,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,2018,Action|Animation|Children,5.5
195885,The Hoard,2018,Comedy|Horror,8.4
195887,Every Day is Christmas,2018,Drama,6.6
195889,Kushat podano!,2006,(no genres listed),6.6
195891,Bibinur,2009,Drama,6.0
195893,Water,2006,Documentary,6.3
195895,Alarm,2009,Animation,8.0
195897,Out of Sight,2010,Animation,7.6
195899,Пес Барбос и необычный кросс,1961,Comedy,8.0
195901,Дом для Кузьки,1984,Animation|Children,6.8
195903,Kitten from Lizyukova Street,1988,Animation|Children,7.7
195905,Fool's Day,2014,Adventure|Comedy,7.8
195907,Champs-Élysées,1896,(no genres listed),7.9
195909,Strange Colours,2017,Drama,6.7
195911,Christmas at the Palace,2018,Romance,9.1
195913,American Guinea Pig: The Song of Solomon,2017,Horror,6.5
195915,In Search of Greatness,2018,(no genres listed),7.0
195917,The Fidel Castro Tapes,2014,Documentary,8.4
195919,Choices,1986,Drama,4.3
195921,The Mule,2018,Crime|Drama|Thriller,6.6
195923,Laura,1979,Drama|Romance,5.4
195925,Bunker of the Dead,2016,Action|Comedy|Horror,7.5
195927,The Deminer,2017,Documentary,8.2
195929,Lords of the Deep,1989,Sci-Fi|Thriller,6.7
195931,Jim Gaffigan: Noble Ape,2018,Comedy,6.4
195933,Grüne Hochzeit,1989,Drama|Romance,8.4
195937,The Chinese Widow,2017,Drama|Romance|War,6.0
195939,Alcatraz,2018,Action|Crime,6.0
195941,Maximum Impact,2017,Action|Comedy,6.5
195943,Assassins Revenge,2018,Sci-Fi,7.8
195945,A Testimony as an Image,2012,Documentary,6.0
195947,House of Purgatory,2016,Horror|Thriller,5.1
195949,Success Story,2017,Comedy|Drama,5.9
195953,Pupendo,2003,Comedy|Drama,4.9
195955,#Female Pleasure,2018,Documentary,6.5
195957,Forbidden Voices,2012,(no genres listed),6.2
195959,Life Tracker,2013,Sci-Fi,6.8
195961,Godsend,2013,Drama,8.3
195963,Kung Fu Elliot,2014,Comedy|Documentary|Drama,7.4
195965,Talisman,1998,Horror|Sci-Fi,6.4
195967,Aero-Troopers: The Nemeclous Crusade,2003,Animation,7.6
195969,[Cargo],2018,Crime|Horror|Thriller,6.1
195971,Blood Brother,2018,(no genres listed),5.6
195973,The Meadow,2015,Documentary,4.6
195975,I Signed the Petition,2018,Documentary,7.2
195977,The Prison,2017,Action|Crime,8.7
195979,Notti Magiche,2018,(no genres listed),6.9
195981,Scrat's Continental Crack-Up,2010,Animation,4.3
195983,Aria,2001,(no genres listed),4.6
195985,American Valhalla,2017,Documentary,4.0
195987,DriverX,2018,Drama,7.3
195989,Family in Transition,2018,Documentary,4.0
195991,Between Two Waters,2018,(no genres listed),6.2
195993,Avenging Force,1986,Action|Drama|Thriller,4.5
195995,Dofus - Book I: Julith,2016,Animation|Comedy|Fantasy,6.5
195997,Elijah's Ashes,2017,(no genres listed),5.9
195999,R.L. Stine's Monsterville: The Cabinet of Souls,2015,Comedy|Horror,7.4
196001,My Life with James Dean,2017,Comedy,6.7
196003,Play the Devil,2016,Drama,6.6
196005,My Best Friend,2018,Drama,8.0
196009,Sparkle,2007,Comedy|Romance,5.9
196011,Agent Mr. Chan,2018,Action|Comedy,7.7
196013,Поздняя встреча,1979,Romance,5.9
196015,Сельский врач,1952,Drama,7.5
196017,Satellite Boy,2012,Adventure|Children|Drama,6.1
196019,The Lotus,2018,Action|Horror|Sci-Fi,5.1
196021,The Quake,2018,Action|Drama|Thriller,6.3
196023,Reaching Distance,2018,Drama|Mystery|Thriller,5.8
196025,To Hare Is Human,1956,Animation|Comedy,7.0
196027,Damned Summer,2017,Drama,8.2
196029,"No, or the Vain Glory of Command",1990,Drama|War,6.0
196031,Peregrinação,2017,Adventure|Drama,7.2
196033,Um Adeus Português,1986,Drama,6.5
196035,Tell It to the Bees,2018,Drama|Romance,6.6
196037,Monstrum,2018,Action|Fantasy,5.2
196039,On Your Wedding Day,2018,Romance,5.6
196041,Gogol. A Terrible Vengeance,2018,Horror|Mystery|Thriller,8.7
196043,Lazy Hazy Crazy,2015,Drama|Romance,7.6
196045,MAID-DROID,2008,Drama|Sci-Fi|Thriller,6.7
196047,The Toybox,2018,Horror|Thriller,5.7
196049,Ferie d'agosto,1996,(no genres listed),6.3
196051,Sugar Sweet,2001,Comedy,7.9
196053,May the Devil Take You,2018,Horror|Thriller,7.3
196055,Girls Night Out,2017,Thriller,4.6
196057,Backgammon,2016,Drama|Mystery,5.7
196061,The Beautiful Washing Machine,2004,(no genres listed),7.0
196063,The Indecent Family,2002,(no genres listed),6.6
196065,Permanent Green Light,2018,Drama,6.4
196067,The Dawn Wall,2018,Adventure|Documentary,4.1
196071,"Bah, Humduck!: A Looney Tunes Christmas",2006,Animation|Children|Comedy,6.3
196073,Tumbbad,2018,Horror|Thriller,4.5
196075,Nargess,1992,Drama,8.4
196077,Motherland Hotel,1987,(no genres listed),7.5
196079,A Fire,1961,Documentary,6.6
196081,Ben Is Back,2018,Drama,7.5
196083,Lone Star State of Mind,2002,Comedy|Crime,5.5
196085,Dara Ó Briain: Craic Dealer,2012,Comedy,5.4
196087,Burn the Stage: The Movie,2018,Documentary,6.3
196089,Guilty or Innocent: The Sam Sheppard Murder Case,1975,(no genres listed),5.6
196091,Children of the Sun,2007,Documentary,7.0
196093,Time Jumpers,2018,Action|Drama|Sci-Fi,5.4
196095,Swiped,2018,Comedy|Drama,6.3
196097,The Zen Diaries of Garry Shandling: Parts 1 & 2,2002,Comedy|Documentary,7.6
196101,Alone We Fight,2018,War,4.4
196103,Crested Ibis,2017,Drama,6.4
196105,Wolfgang A. Mozart,1994,(no genres listed),7.1
196107,A Chance of Snow,1998,(no genres listed),6.4
196111,14 Cameras,2018,Horror|Thriller,7.9
196113,Kursk,2018,Drama,5.0
196115,Prosecuting Evil: The Extraordinary World of Ben Ferencz,2018,Documentary,5.9
196117,Clara,2018,Sci-Fi,8.3
196119,Tristan,2003,Thriller,6.7
196121,Hotel by the River,2018,Drama,4.8
196123,The Neighborhood,2017,Drama,6.2
196125,The Shelter,2015,Drama|Horror|Thriller,5.6
196127,Sound It Out,2011,Documentary,5.1
196129,Helen Keller vs. Nightwolves,2015,Action|Comedy|Horror,6.6
196131,Jake Squared,2014,Comedy|Drama,5.1
196135,Behind the Clouds,2016,(no genres listed),7.5
196137,Brillantissime,2018,Comedy,6.3
196139,Anna to the Infinite Power,1983,(no genres listed),6.2
196141,The Tolstoy Defence,2018,Drama,6.0
196143,Key,2011,(no genres listed),4.3
196145,Jordan,2010,(no genres listed),5.0
196147,Let's Not Meet,2018,Horror,7.0
196149,The Sleeping Room,2014,Horror,6.7
196153,Urusei Yatsura: Only You,1983,Animation,9.0
196155,Urusei Yatsura 3: Remember My Love,1985,Animation|Comedy|Fantasy|Sci-Fi,6.8
196157,Urusei Yatsura 4: Lum the Forever,1986,Animation|Comedy|Fantasy|Sci-Fi,5.8
196159,Urusei Yatsura: The Final Chapter,1988,Action|Adventure|Animation|Comedy,8.0
196161,Urusei Yatsura: Always My Darling,1991,Action|Adventure|Animation|Comedy,6.3
196163,March's Child,1958,Comedy,6.4
196165,Late Summer Blues,1987,Drama|Romance,6.9
196167,Eastern Condors,1987,Action|War,5.4
196169,Tiger on the Beat,1988,Action|Comedy|Crime,8.4
196171,Prison on Fire,1987,Crime|Thriller,6.5
196173,The Bride with White Hair 2,1993,Action|Fantasy,7.8
196175,Welcome to Marwen,2018,Animation|Comedy|Drama|Fantasy,5.9
196181,The Wacky Wabbit,1942,Animation|Children|Comedy,4.6
196183,None Shall Escape,1944,Drama|War,5.4
196185,Hell's Ground,2007,Action|Adventure|Horror|Sci-Fi,6.5
196187,The Halfway House,1944,Drama|Fantasy|Mystery,5.7
196191,Nothing to Hide,2018,Comedy|Drama,4.0
196195,Twice Dead,1988,Horror,6.5
196197,Cancer is Curable NOW,2011,Documentary,6.7
196199,Wolfhound of the Grey Dog Clan,2006,Fantasy,7.5
196201,Девочки,2002,(no genres listed),6.9
196203,1210,2012,Drama,7.6
196205,HERRliche Zeiten,2018,Comedy,6.7
196209,Icebox,2018,Drama,6.5
196211,Guard Dog,2004,Animation,5.9
196213,Guide Dog,2006,Animation|Comedy,6.5
196215,Rabbit's Feat,1960,Animation|Children|Comedy,7.4
196217,Porky's Bear Facts,1941,Animation|Comedy,7.5
196219,The Hell with Heroes,1968,Drama,6.4
196223,Hellboy,2019,Action|Adventure|Fantasy,7.3
196225,Talking Head,1992,Drama|Romance,7.6
196227,The Horde,2012,Drama,7.4
196229,Full of Grace,2015,Drama,6.1
196231,Dark Figure of Crime,2018,Crime|Drama|Thriller,7.5
196233,Inuyashiki,2018,Action,5.0
196235,The Golden Mean,2010,Adventure,6.5
196237,Aziris Nuna,2006,Adventure|Children|Sci-Fi,8.2
196239,The American Meme,2018,Documentary,5.2
196241,The Adventures of Young Indiana Jones: Adventures in the Secret Service,1999,Action|Adventure|Drama,4.3
196243,ReMastered: Tricky Dick & The Man in Black,2018,Documentary,7.3
196245,The Calligrapher,1991,Animation,7.4
196247,Assault Girls,2009,Action|Sci-Fi,4.7
196249,Brotherhood of Blades II: The Infernal Battlefield,2017,Action|Romance,6.3
196251,Laplace's Witch,2018,Drama|Mystery|Thriller,6.5
196255,Searching for Ingmar Bergman,2018,Documentary,7.3
196257,You Might Be the Killer,2018,Comedy|Horror,9.0
196259,The Power of the Witch: Real or Imaginary?,1971,Documentary,8.7
196261,Why Wouldn't We Send... a Messenger?,1998,Adventure|Comedy|Drama,6.0
196263,Made in USSR,1981,Drama,6.5
196265,"You Are a Widow, Sir",1971,Comedy|Sci-Fi,7.0
196267,The Trouble with You,2018,Comedy,5.4
196269,Cats Don't Have Verigo,2014,Comedy|Drama,7.4
196271,Jaime,1999,Drama,6.8
196273,O Leão da Estrela,2015,Comedy,6.4
196275,Lisbon Song,2016,Comedy|Romance,4.7
196277,Embargo,2010,Comedy|Drama,5.9
196281,Sem Sombra de Pecado,1983,Drama,6.4
196283,Ice,2016,Drama|Fantasy|Romance,8.3
196285,Captain Falcon,2015,Comedy,8.5
196287,The Face You Deserve,2005,Comedy|Fantasy,6.7
196289,Lá Fora,2004,Drama,5.8
196291,Perdidos,2017,Adventure|Drama|Thriller,4.5
196293,The Looming Storm,2017,Crime|Mystery|Thriller,6.4
196295,Fucking Bunnies,2017,Comedy,8.9
196297,Dolphins,2018,Children|Documentary,5.7
196301,Vares - The Sheriff,2015,Crime,6.3
196303,Peshavarskiy vals,2002,(no genres listed),4.7
196305,The Role,2013,Drama,6.0
196307,Flight of the Conchords: Live in London,2018,Comedy,5.0
196309,4 Days in May,2011,Drama|War,7.1
196311,Twilight Portrait,2011,Drama,4.2
196313,Truce,2010,Drama,8.4
196315,Heroes of the East,1978,Action,6.4
196317,The Heroic Trio,1993,Action|Fantasy|Sci-Fi,6.0
196319,The Invisibles,2017,Documentary|Drama,6.5
196321,Nazi Overlord,2018,Action|Horror|Mystery,5.8
196325,The Burglar,1987,(no genres listed),5.2
196327,Bunch of Five,1998,Crime|Drama,6.5
196329,Sons of Norway,2011,Drama,5.3
196331,Eyewitness,1956,(no genres listed),7.0
196333,Destination Earth,1956,Animation,5.5
196335,The Day Time Ended,1980,Sci-Fi|Thriller,5.5
196337,Courier X,2016,Drama,6.0
196339,Sabrina,2018,Horror,6.8
196341,Second Act,2018,Comedy|Romance,6.0
196343,Amazing Grace,2018,Documentary,6.4
196345,Jonestown: Terror in the Jungle,2018,Documentary|Drama,6.2
196347,The Sacred Science,2011,Adventure|Documentary|Drama,6.5
196349,Memorias de un hombre en pijama,2018,Animation,7.1
196351,Разжалованный,2009,Drama|War,7.0
196353,Crush,2009,Romance|Thriller,5.8
196357,The Song of Sway Lake,2017,Drama,6.4
196359,Ana Maria in Novela Land,2015,Comedy|Drama|Fantasy|Romance,6.9
196363,The Pink Cloud Syndrome,2018,Drama,6.7
196365,Battle,2018,Drama|Romance,7.5
196367,Walt: The Man Behind the Myth,2001,Documentary,6.6
196369,Pixie Hollow Games,2011,Animation|Children,5.4
196371,A German Youth,2015,Documentary,6.3
196373,The Appearance,2018,Horror|Thriller,7.6
196375,The Dream Lady,1918,Mystery,6.3
196377,Robinson Crusoe,2003,Adventure|Children|Drama,7.9
196379,Hypnotized and Hysterical (Hairstylist Wanted),2002,Comedy,5.2
196381,Leprechaun Returns,2018,Comedy|Fantasy|Horror,5.7
196383,Where's Firuze?,2004,Comedy|Drama,6.5
196385,Propaganda,1999,Comedy|Drama|Romance,7.5
196387,New Battles Without Honor and Humanity 1,1974,Action|Crime|Drama,7.5
196389,The Warrior's Brother,2002,Adventure|Drama,7.6
196391,Жёлтый карлик,2002,(no genres listed),6.7
196393,Pilots Scientific Section,1996,Mystery|Thriller,8.7
196395,Big Brother,2018,Action|Drama,9.0
196397,The Interpreter,2018,Comedy|Drama,6.3
196399,When Jeff Tried to Save The World,2018,Comedy|Drama,7.2
196401,Why Hide?,2018,Comedy|Horror,6.9
196403,Dennis Hopper: Uneasy Rider,2016,Documentary,5.0
196405,No Sleep 'Til Christmas,2018,Comedy|Romance,7.7
196407,The Emperor of Paris,2018,Action|Crime|Thriller,5.1
196409,To My Great Chagrin,2007,Documentary,5.6
196411,Darken,2017,Fantasy|Sci-Fi,5.5
196413,Street,2015,Action,7.2
196415,Backwater,2013,(no genres listed),7.2
196417,How to Train Your Dragon: The Hidden World,2019,Adventure|Animation|Children,6.0
196419,Tillie and Gus,1933,(no genres listed),7.1
196421,The Bouncer,2018,Action|Drama,6.6
196423,Commediasexi,2006,Comedy,8.0
196425,"Club de Cuervos Presents: I, Potro",2018,Comedy,6.5
196427,The Party's Just Beginning,2018,Comedy|Drama,5.5
196429,The Betrothed,1941,Drama,5.7
196431,Cumali Ceber: Allah Seni Alsin,2017,(no genres listed),7.7
196433,Luciferina,2018,Horror|Mystery,7.1
196435,Nasreddin in Bukhara,1943,Comedy|Romance,7.9
196437,Bob Lazar: Area 51 and Flying Saucers,2018,Documentary,8.3
196439,"How to Drown Dr. Mracek, the Lawyer",1975,Children|Comedy,5.7
196441,The Broken Key,2017,Sci-Fi|Thriller,4.7
196443,Matthew Bourne's Swan Lake,2012,Drama,6.1
196445,Island of Rusty General,1988,Children|Sci-Fi,7.1
196447,Wolf's Hole,1987,Adventure|Drama|Horror,6.4
196449,The ROH Live: Swan Lake,2009,(no genres listed),5.9
196451,A Bride for Henry,1937,Comedy,9.9
196453,Муми-дол: Всё дело в шляпе,1980,Animation,5.8
196455,Moomintroll and the Comet,1978,Animation|Children,6.0
196457,"Tomorrow, on April 3rd...",1969,Children|Drama,7.3
196459,I Loved You...,1967,Children|Comedy|Romance,7.3
196461,Once Upon a Girl,1944,Children|Drama|War,5.6
196463,Missing Mom,2016,Documentary,5.9
196465,The Terry Kath Experience,2016,Documentary,7.5
196467,"Moscow, I Love You!",2010,Comedy|Romance,9.3
196469,"Ужас, который всегда с тобой",2007,(no genres listed),6.8
196471,Przyjecie na 10 osob plus 3,2002,(no genres listed),7.0
196473,Confessions of a Hitman,1994,Crime|Drama,9.3
196475,Frameup,1993,Crime|Drama|Romance,7.0
196477,The Interview,1997,(no genres listed),8.1
196479,Wildwitch,2018,Adventure|Children|Fantasy|Sci-Fi,5.4
196481,Mercenary,2005,Animation|Drama|Thriller,5.9
196483,Gypsy: Live from the Savoy Theatre,2015,Comedy|Drama,5.3
196485,12 Citizens,2014,Crime|Drama,8.3
196487,Reign of the Supermen,2019,Action|Animation|Sci-Fi,9.5
196489,Survival Knife,2016,Horror|Thriller,8.6
196491,Asterix: The Magic Potion ’s Secret,2018,Animation,6.2
196493,Vampires of Geona,1991,Animation|Sci-Fi,7.3
196495,Leningrad. November,1990,Drama,7.0
196497,Temptation of B.,1991,Drama|Sci-Fi,5.8
196499,Земляничный дождик,1990,Animation,8.2
196501,The Guard,1990,Drama,6.5
196503,Astral,2018,Drama|Sci-Fi|Thriller,5.8
196505,Charlie and Hannah's Grand Night Out,2017,Comedy,5.6
196507,"Finest, the Brave Falcon",1975,Children|Fantasy,6.2
196509,The Kidnapping of a Wizard,1989,Sci-Fi,8.8
196511,Springsteen On Broadway,2018,(no genres listed),8.9
196513,The Seven Brides of Lance-Corporal Zbruyev,1970,Comedy|Romance,7.3
196515,The Master of Taiga,1968,Crime|Drama|Mystery,6.9
196517,To Love,1968,Drama|Romance,5.1
196519,A Winter Morning,1967,Children|Drama|War,5.2
196521,The Man from Nowhere,1961,Comedy|Fantasy,5.7
196523,Scarlet Sails,1961,Drama|Fantasy|Romance,6.3
196525,Tiger Girl,1954,Action|Comedy|Romance,5.6
196527,Those Who Are Fine,2017,Drama,6.5
196529,Arlo and Julie,2014,Comedy,7.3
196531,After Everything,2018,Comedy|Drama|Romance,6.4
196533,Dreams,1993,Comedy|Fantasy,7.1
196535,Bolero,1993,(no genres listed),3.9
196537,Here There Be Tygers,1989,(no genres listed),6.5
196539,Contract,1985,Animation|Sci-Fi,4.7
196541,Makar - Pathfinder,1984,Adventure|Children,8.1
196543,Илья Муромец и Соловей Разбойник,1978,Animation,6.9
196545,The Bronze Bird,1974,Adventure|Children,7.2
196547,The Deerslayer,1990,Action|Adventure|Western,8.4
196549,Making Babies,2018,Comedy,6.8
196551,Raising Flagg,2006,Comedy|Drama,7.3
196553,Ikar and Sages,1976,Animation,3.8
196555,The Arrows of Robin Hood,1976,Adventure,5.9
196557,Adventures of Mowgli: Return to Mankind,1971,Adventure|Animation|Children,6.2
